Name,Id,Bar,Total,Date,Time
Charley,40322,Jack Rabbit Slim's,20.93,1/19/2018,15:08:50
Karma,40753,Wandin Valley RSL,26.72,1/19/2018,0:29:20
Rolla,42561,The Plot and Plaster,13.59,1/19/2018,0:37:06
Ella,42570,The Mucky Duck,37.1,1/19/2018,1:35:09
Cristal,43911,The Bamboo Lounge,14.82,1/19/2018,2:03:53
Bill,44679,O'Malley's Bar,35,1/19/2018,20:38:50
Santiago,1072,Kennedy's,19.51,1/20/2018,0:44:59
Selina,1903,Porky's,13.01,1/20/2018,2:36:00
Okey,2959,Four Shields Tavern,21.48,1/20/2018,0:33:31
Hollie,3446,Sandbox,19.91,1/20/2018,23:59:33
Ernest,3817,Dead Man's Drink,34.11,1/20/2018,1:37:08
Billy,4098,The Snug,29.09,1/20/2018,14:22:53
Lacey,4929,Cockatoo Inn,20.03,1/20/2018,0:25:48
Sheldon,5588,Lusty Leopard,17.16,1/20/2018,15:26:20
Rachael,6227,Cooper's,19.58,1/20/2018,0:43:02
Tracy,8090,John McRory's Place,11.21,1/20/2018,13:28:53
Susan,8367,Free the Paedos,39.56,1/20/2018,0:33:57
Breana,9108,Underworld Tavern,12.26,1/20/2018,0:35:30
Brooke,11070,The Bloated Float Inn,4.23,1/20/2018,1:49:00
Jarrett,12765,Salty Sailor Tavern,7.82,1/20/2018,17:07:12
Alisson,13863,MacLaren's Pub,26.62,1/20/2018,0:06:39
Sharon,14198,Poor Richard's,39.32,1/20/2018,3:47:19
Hollis,15000,Dead Man's Drink,12.43,1/20/2018,19:01:16
Riley,15423,Lucky Lockup,19.3,1/20/2018,3:39:35
Bruce,16257,The Maidenhead,6.37,1/20/2018,0:58:28
Ezra,16589,Palace Saloon,34.97,1/20/2018,0:09:54
Lillianna,17627,The Bamboo Lounge,14.78,1/20/2018,2:47:59
Bethzy,18627,Boobies,36.04,1/20/2018,13:44:57
Makenna,18798,The Iron Horse,17.84,1/20/2018,13:45:58
Paul,19388,The Spotted Dog,20.32,1/20/2018,0:45:11
Linda,19506,The Rusty Anchor,31.17,1/20/2018,1:24:36
Amiya,19787,Cafe Rene,17.57,1/20/2018,0:01:51
Alena,20439,The Place,33.63,1/20/2018,4:25:32
Marilyn,21763,John McRory's Place,21.49,1/20/2018,1:09:50
Roselyn,22220,Daddy Crab Leg's Crab Shack,28.27,1/20/2018,17:05:35
Albert,24048,The Shakespeare,7.58,1/20/2018,1:21:16
Baldwin,24766,The Feathers,11.49,1/20/2018,20:33:11
Marley,24913,The Prancing Pony,15.45,1/20/2018,1:20:41
Morton,25101,McAnally's,15.47,1/20/2018,15:25:06
Houston,26536,Daddy Crab Leg's Crab Shack,40.7,1/20/2018,0:53:55
Algie,26869,Wonder Bar,21.74,1/20/2018,0:23:33
Kinsley,27056,Gallow's End Tavern,13.82,1/20/2018,3:25:09
Noelia,27873,O'Malley's Bar,14.18,1/20/2018,2:29:28
Karley,28296,Pedro McKinnon,18.8,1/20/2018,0:01:56
Celine,29655,Rowlf's Tavern,5.32,1/20/2018,21:01:18
Major,29983,Colonial Taphouse,19.43,1/20/2018,2:57:20
Salomon,30104,Essence,34.52,1/20/2018,23:32:12
Danika,31942,Bodarks Bus Stop Restaurant,35.2,1/20/2018,2:15:53
Luke,33052,Rovers Return Inn,47.55,1/20/2018,0:54:22
Kaitlin,33420,Grilby's,10.77,1/20/2018,17:06:29
Kara,34320,Louie's,5.28,1/20/2018,23:58:40
Felix,34914,Snakehole Lounge,36.76,1/20/2018,18:29:47
Savanna,35148,The Globe and Anchor,6.77,1/20/2018,12:09:52
Chin,35520,The Kit Kat Klub,38.93,1/20/2018,0:29:37
Ephram,36399,Trees Lounge,7.52,1/20/2018,0:56:51
Peter,36868,Scarlet Raven Tavern,35.41,1/20/2018,15:14:03
Alf,37517,The Brass Lantern,8.48,1/20/2018,1:19:59
Elmer,37695,Silver,31.56,1/20/2018,0:54:18
Johnny,38480,P3,10.89,1/20/2018,1:10:32
Marin,40919,De Rossi's Wine Bar,4.17,1/20/2018,2:28:37
Spencer,41325,Frostfruit Inn,28.87,1/20/2018,20:24:01
Yvette,41613,Levy's,10.7,1/20/2018,14:38:45
Akeelah,43004,Silver,13.15,1/20/2018,10:11:26
Frances,43758,Rowlf's Tavern,31.13,1/20/2018,0:21:25
Burke,44562,Cockatoo Inn,29.84,1/20/2018,14:15:20
Mark,44586,Tavern of Time,48.09,1/20/2018,2:53:54
Mayra,44801,The Frozen Hearth,20.58,1/20/2018,20:18:27
Pamela,451,Bob's Country Bunker,37.68,1/21/2018,1:24:51
Flem,750,Rosie's Bar,17.56,1/21/2018,0:13:14
Elbridge,933,The Rose & Crown,20.88,1/21/2018,0:10:38
Miah,1356,Wonder Bar,27.84,1/21/2018,0:46:00
Cristal,1511,Y Deri Arms,30.78,1/21/2018,18:53:12
Dillard,2685,Daddy Crab Leg's Crab Shack,32.84,1/21/2018,19:49:33
Rupert,3424,Talon Bar,19.84,1/21/2018,0:42:48
Zeb,3995,Louie's,40.41,1/21/2018,0:58:20
Reginald,4498,The Old Pink Dog,12.52,1/21/2018,21:32:35
Washington,4548,Dugout Inn,34.2,1/21/2018,19:53:17
Patrick,4599,Jack's Crocodile Bar,29.35,1/21/2018,1:32:12
Priscilla,5064,The Hanged Man,21.88,1/21/2018,0:03:07
Karlee,5706,Daddy Crab Leg's Crab Shack,6.2,1/21/2018,1:19:22
Lillie,5745,Mad Dog Saloon,24.33,1/21/2018,14:35:58
Mack,7023,The Armada Room,31.38,1/21/2018,0:51:08
August,7517,Gus's Galaxy Grill,8.66,1/21/2018,4:08:48
Jaiden,7961,Broken Keel Tavern,27.62,1/21/2018,3:00:31
Howell,9591,Milliway's,35.32,1/21/2018,23:47:58
Mason,10882,Broken Keel Tavern,10.13,1/21/2018,13:06:12
Meredith,12325,Palace Saloon,16.19,1/21/2018,23:23:11
Presley,12506,Dal Riata,10.95,1/21/2018,21:52:32
Kenzie,13083,The Bloated Float Inn,16.29,1/21/2018,23:38:35
Juan,13755,The Malt Shovel,26.7,1/21/2018,20:15:17
Kyleigh,14181,The Eolian,10.58,1/21/2018,1:34:47
Audrey,14630,Dugout Inn,22.41,1/21/2018,19:56:09
Dick,14953,Samoan Joe's,42.21,1/21/2018,18:39:20
Ples,15101,The Bloated Float Inn,12.35,1/21/2018,0:46:09
Claus,15852,The Bamboo Lounge,7.15,1/21/2018,7:21:17
Paula,15974,Deville,12.69,1/21/2018,2:54:18
Roe,17098,Rosie's Bar,12.52,1/21/2018,0:31:28
Bella,17335,The Winchester Tavern,37.53,1/21/2018,2:07:59
Bernie,17967,The Pig and Whistle,31,1/21/2018,10:20:06
Haywood,18182,The Butchers Arms,10.47,1/21/2018,0:32:25
Webster,19049,The Hanged Man,34,1/21/2018,16:03:42
Duke,20401,The Woolpack,25.65,1/21/2018,20:29:45
David,20573,De Rossi's Wine Bar,39.63,1/21/2018,18:44:48
Kira,21215,The Crazy Cock,39.99,1/21/2018,2:12:19
Toni,22522,Broken Keel Tavern,10.61,1/21/2018,13:46:28
Maribel,22725,The Moonrakers,19.47,1/21/2018,23:35:01
Noel,23160,The Bloated Float Inn,36.34,1/21/2018,19:22:08
Luciana,24207,Romanoff's,18.64,1/21/2018,20:24:09
Anastasia,24456,The Oak and Crosier,17.92,1/21/2018,1:12:26
Calvin,24488,LUX,23.32,1/21/2018,17:56:00
Aaron,25236,Wonder Bar,25.77,1/21/2018,10:48:13
Grant,25415,Vardi's,36.3,1/21/2018,17:06:11
Rubin,26033,Milliway's,10.02,1/21/2018,1:53:54
Mylie,28186,Tabard,13.68,1/21/2018,0:40:40
Jessee,28993,Candlehearth Hall,31.35,1/21/2018,14:07:49
Will,30958,The Kebab & Calculator,41.67,1/21/2018,1:11:35
Daniela,32172,Electric Psychedelic Pussycat Swingers Club,27.92,1/21/2018,0:14:07
Brandy,32388,Copa,36.66,1/21/2018,2:40:29
Claus,33706,The Plumbers Arms,22.82,1/21/2018,20:27:07
Aubrie,34519,The Ivy Bush,5.88,1/21/2018,0:54:44
Rene,35482,Crab Shack,17.4,1/21/2018,0:10:39
Hoyt,36853,Boobies,13.45,1/21/2018,17:51:00
Ike,36996,The Earl Of Osbourne,34.47,1/21/2018,1:29:44
Kaia,37158,Deville,22.1,1/21/2018,14:59:54
Samuel,37179,The Mucky Duck,32,1/21/2018,16:16:56
Aria,37823,Dagmar,25.04,1/21/2018,20:54:52
Teagan,38148,The Spotted Dog,27.92,1/21/2018,17:43:51
Loren,38332,Four Shields Tavern,12.86,1/21/2018,22:58:26
Kristen,38978,The Crazy Cock,33.97,1/21/2018,21:04:06
Margarita,38998,Night Spot,7.56,1/21/2018,13:05:25
Kennedi,39969,SaxonwoldShebeen,17.41,1/21/2018,23:36:04
Boston,40154,Fortune Casino,22.42,1/21/2018,19:41:59
Bianca,40429,Lusty Leopard,7.27,1/21/2018,19:33:43
Raymond,40581,Salieri's Bar,20.76,1/21/2018,20:05:03
Roll,41366,The Count's Arms,27.24,1/21/2018,20:16:36
Mckayla,41565,Scarlet Raven Tavern,29.46,1/21/2018,18:53:35
Benjamin,42391,The Winchester Tavern,5.79,1/21/2018,22:01:10
Jocelynn,43175,Gus's Galaxy Grill,34.65,1/21/2018,2:17:02
Ellis,43570,The Ballroom,41.45,1/21/2018,0:07:42
Roe,393,Duke's Pub,29.84,1/22/2018,21:07:55
Merton,533,Y Deri Arms,16.19,1/22/2018,19:46:21
Obe,1509,Korova Milk Bar,45.33,1/22/2018,0:48:35
Alannah,2410,Talon Bar,31.09,1/22/2018,16:47:31
Livia,3124,Torchy's,4.55,1/22/2018,0:15:42
Carson,3844,The Brick,28.88,1/22/2018,0:19:21
Leopold,4154,Free the Paedos,23.02,1/22/2018,0:25:43
Dennie,4849,Wandin Valley RSL,41.56,1/22/2018,16:19:39
Jake,5466,Rosie's Bar,24.95,1/22/2018,0:48:06
Alexus,7984,Kadie's Club Pecos,7.4,1/22/2018,2:49:11
Presley,8702,The Boom Boom Room,37.35,1/22/2018,0:30:43
Alivia,10636,Dexter Lake Club,11.02,1/22/2018,20:54:21
Jazmine,12138,Shooters,19.73,1/22/2018,0:42:26
Mercedes,13129,The Moonrakers,35.86,1/22/2018,18:03:25
Libby,13493,The Moon Under Water,8.03,1/22/2018,14:25:02
Chelsea,17372,Korova Milk Bar,7.17,1/22/2018,0:10:46
Wayne,17697,Rowlf's Tavern,18.05,1/22/2018,1:28:27
Hurley,18039,Jack Rabbit Slim's,9.81,1/22/2018,22:48:30
Philo,18390,Duke's Pub,22.1,1/22/2018,14:25:20
Kinsley,19447,The Peach Pit,4.17,1/22/2018,0:27:15
Jodie,20089,Kavanagh's Irish Pub,22.81,1/22/2018,1:28:29
Cara,23307,The Hand of Glory,18.27,1/22/2018,0:06:22
America,24064,The Frozen Hearth,34.25,1/22/2018,3:17:58
Ossie,25758,Night Spot,49.64,1/22/2018,21:41:44
Kate,26977,The Bull,12.66,1/22/2018,17:08:58
Egbert,27801,Border Watch Inn,10,1/22/2018,0:08:54
Adam,27897,The Hand of Glory,5.12,1/22/2018,0:57:11
Colonel,28797,The Shakespeare,22.45,1/22/2018,21:25:23
Ely,29143,The Broken Drum/The Mended Drum,20.83,1/22/2018,23:43:31
Gloria,29490,The Aidensfield Arms,10.1,1/22/2018,15:19:59
Juan,30024,The Rose & Thorn,5.23,1/22/2018,0:01:24
Katrina,31784,Palace Saloon,27.51,1/22/2018,20:13:39
Donna,33393,Mancini's Family Restaurant,6.01,1/22/2018,19:33:50
Jules,35120,The Tall Ship,45.78,1/22/2018,20:11:48
Minor,35534,Kennedy's,4.4,1/22/2018,21:21:46
Tolbert,37392,Torchy's,5.07,1/22/2018,0:05:44
Authur,38131,Korova Milk Bar,19.27,1/22/2018,1:09:20
Olaf,38252,De Rossi's Wine Bar,34.39,1/22/2018,3:48:44
Lila,39928,Candlehearth Hall,14.22,1/22/2018,1:58:15
Lilia,40328,The Malt Shovel,38.54,1/22/2018,9:14:28
Amber,40407,The Frozen Hearth,27.32,1/22/2018,0:33:43
Irvin,41250,The Kit Kat Klub,35.89,1/22/2018,0:57:18
Ellen,42338,The Winchester Club,6.92,1/22/2018,9:48:52
Frederic,43329,St. Elmo's Bar,45.97,1/22/2018,10:56:27
Virginia,44355,Y Deri Arms,41.77,1/22/2018,0:35:07
Faith,44943,Samoan Joe's,4.93,1/22/2018,2:55:14
Clayton,1801,The Malt Shovel,11.73,1/23/2018,0:30:03
Santiago,1911,The Ballroom,17.72,1/23/2018,0:27:13
Randolph,5462,The Eolian,20.76,1/23/2018,3:20:07
Zeb,5759,The Snug,23.33,1/23/2018,1:10:17
Marissa,6042,Rowlf's Tavern,11.64,1/23/2018,19:46:36
Giselle,6214,Salieri's Bar,20.07,1/23/2018,0:31:02
Hall,6884,The Brass Lantern,9.98,1/23/2018,17:04:14
Taliyah,6938,Shooters,41.95,1/23/2018,19:34:01
Kaylen,8033,The Moon Under Water,26.79,1/23/2018,10:22:25
Hayleigh,8089,The Old Pink Dog,39.83,1/23/2018,0:53:25
Yee,9630,Four Shields Tavern,24.58,1/23/2018,0:53:53
Jaylee,9881,Mr. Pubbs,22.49,1/23/2018,1:24:21
Montgomery,11364,Founding Fathers,36.46,1/23/2018,12:11:33
Ferd,12735,The Earl Of Osbourne,6.73,1/23/2018,23:07:18
Shelton,13515,Trees Lounge,34.04,1/23/2018,9:57:49
Jasper,15465,The Crab Shed,24.47,1/23/2018,0:46:38
Karly,19211,The Mucky Duck,31.8,1/23/2018,17:28:41
Gene,20096,The Last Resort,9.75,1/23/2018,0:09:15
Mackenzie,20646,Kelcy's,23.39,1/23/2018,1:09:03
Wing,21667,The Malt Shovel,38.38,1/23/2018,0:26:20
Ada,22698,The Rose & Crown,34.08,1/23/2018,0:58:06
Percy,23465,Fangtasia,17.37,1/23/2018,2:51:26
Howard,23874,Electric Psychedelic Pussycat Swingers Club,17.84,1/23/2018,15:37:28
Seth,25185,Bob's Country Bunker,27.72,1/23/2018,2:48:27
Liana,25267,The Plumbers Arms,19.88,1/23/2018,1:05:30
Fred,25595,Wurstbraterei,13.27,1/23/2018,1:08:54
Orlo,25883,The Broken Stool,39.78,1/23/2018,0:11:41
Kate,26119,Y Deri Arms,16.24,1/23/2018,17:05:39
Desirae,28014,Copa,36.48,1/23/2018,23:23:59
Kylee,29379,Dagmar,18.13,1/23/2018,12:03:19
Ana,29895,The Kit Kat Klub,38.66,1/23/2018,23:28:12
Marisol,30214,Braidwood Inn,37.07,1/23/2018,22:01:27
Eldon,30343,Free the Paedos,4.47,1/23/2018,0:01:11
Piper,32294,Cocktails and Dreams,33.37,1/23/2018,0:25:58
Giuliana,32393,Maccadam's Old Oil House,24.66,1/23/2018,0:15:27
Dahlia,32854,Eden Hall,14.14,1/23/2018,17:59:35
Rosemary,36408,Eden Hall,38.16,1/23/2018,21:04:39
Smith,36646,Bunnys,37.98,1/23/2018,21:46:05
Liliana,36788,Levy's,32.63,1/23/2018,13:05:37
Princess,37234,Candlehearth Hall,11.97,1/23/2018,4:12:07
Newton,38224,The Kebab & Calculator,27.43,1/23/2018,20:21:40
Valentina,38713,The Duke Of Burgundy,39.34,1/23/2018,1:29:53
Elyse,41196,Crab Shack,15.19,1/23/2018,7:08:26
Budd,41202,SaxonwoldShebeen,39.32,1/23/2018,2:51:38
Gina,41939,Vardi's,13.29,1/23/2018,0:58:53
Jaylin,42693,﻿Ace of Clubs,30.62,1/23/2018,10:33:39
Patrick,44871,Mad Dog Saloon,36.85,1/23/2018,9:40:38
Stewart,454,Kelcy's,4.85,1/24/2018,0:13:52
Handy,1051,The Bloated Float Inn,10.34,1/24/2018,23:39:39
Isabela,1861,Maccadam's Old Oil House,36.53,1/24/2018,0:15:25
Kya,1867,The Bloated Float Inn,43.9,1/24/2018,0:12:31
Merton,2937,The Lion and Unicorn,29.48,1/24/2018,1:18:32
Nora,3054,Cockatoo Inn,36.24,1/24/2018,1:03:24
Lola,3545,The Globe and Anchor,29.41,1/24/2018,1:51:51
Brittney,3664,The Sole Regret,12.95,1/24/2018,22:14:30
Hollis,3750,The Cap & Bell,11.56,1/24/2018,0:52:17
Jay,3816,Crab Shack,10.39,1/24/2018,0:52:40
Alisson,5171,Cafe Rene,23.27,1/24/2018,1:32:05
Jakayla,7088,The Railway Arms,15.21,1/24/2018,19:31:47
Elianna,7606,The Yellow Flag,5.58,1/24/2018,21:10:21
Haleigh,8010,Wandin Valley RSL,27.06,1/24/2018,0:14:57
Noble,8085,O'Malley's,33.67,1/24/2018,15:06:19
Mckayla,10007,The Bull,33.95,1/24/2018,0:49:07
Anabel,11087,Y Deri Arms,28.57,1/24/2018,0:42:47
Mackenzie,11371,Copacabana,28.16,1/24/2018,2:39:55
Sidney,11983,Quark's,20.87,1/24/2018,0:37:20
Keyla,13993,The Grind & Jolt Cafe,20.61,1/24/2018,20:01:51
Martha,14317,The Shakespeare,18.45,1/24/2018,21:47:10
Helena,14397,The Orange Tree,39.71,1/24/2018,0:23:56
Michel,14488,Bunnys,13.33,1/24/2018,0:48:34
Lige,14627,Samoan Joe's,40.33,1/24/2018,2:43:42
Elias,14700,Wurstbraterei,15.22,1/24/2018,11:34:45
Waldo,15788,Paddy's Pub,26.75,1/24/2018,0:05:55
Yasmine,16389,Deville,20.18,1/24/2018,17:01:26
Ellis,18682,World's End Tavern,18.28,1/24/2018,15:28:23
Duff,19087,Fortune Casino,13.68,1/24/2018,0:04:17
Naomi,19672,Poor Richard's,6.52,1/24/2018,16:44:33
Mckinley,20249,﻿Ace of Clubs,11.8,1/24/2018,1:41:00
Roll,21155,Milk Club,28.9,1/24/2018,10:31:32
Hubert,21464,Salieri's Bar,20.05,1/24/2018,13:40:50
Bee,22656,World's End Tavern,19.56,1/24/2018,1:05:01
Newell,22938,McAnally's,18.82,1/24/2018,11:29:04
Sebastian,23176,The Ivy Bush,38.47,1/24/2018,13:47:12
Marlie,24030,The Rose & Thorn,21.97,1/24/2018,16:30:12
Carleigh,25289,Vardi's,43.2,1/24/2018,18:41:11
Allen,25416,Four Shields Tavern,7.35,1/24/2018,21:21:25
Roger,25897,The Moon Under Water,35.49,1/24/2018,10:48:03
Kennedi,28236,Old Prospector Saloon,12.58,1/24/2018,0:05:31
Giana,28480,The Pool Hall,34.83,1/24/2018,0:27:33
Willam,29949,Tabard,7.57,1/24/2018,0:09:14
Yuridia,31190,Colonial Taphouse,29.03,1/24/2018,19:36:40
Alec,31869,Essence,20.61,1/24/2018,23:39:31
Burt,32343,Fangtasia,4.06,1/24/2018,1:41:16
Royal,32612,Grilby's,47.36,1/24/2018,19:03:32
Kasey,32709,Scarlet Raven Tavern,39.75,1/24/2018,10:42:48
Rachel,32804,The Ballroom,28.16,1/24/2018,0:50:50
Teresa,35557,Poison,41,1/24/2018,0:37:27
Lawson,37625,Essence,20.1,1/24/2018,19:46:24
Damon,38286,The Hand of Glory,4.22,1/24/2018,23:23:12
Willow,38778,Dal Riata,32.48,1/24/2018,0:15:32
Rice,40040,Trees Lounge,25.55,1/24/2018,14:21:22
Anya,40537,The Eolian,30.13,1/24/2018,1:12:41
Alicia,40686,The Tall Ship,24.02,1/24/2018,21:31:48
Wilbur,40831,Roulette,31.21,1/24/2018,15:44:14
Aniyah,42160,Cohan's,4.52,1/24/2018,0:19:44
Carrie,42271,Table Salt,28.11,1/24/2018,10:25:25
Eben,44266,Jack's Crocodile Bar,24.48,1/24/2018,19:00:51
Payten,1660,Maccadam's Old Oil House,30.28,1/25/2018,23:41:12
Philip,2177,The Old Pink Dog,18.35,1/25/2018,2:22:49
Jared,2258,The Plumbers Arms,33.76,1/25/2018,0:29:58
Noemi,3961,Scarlet Raven Tavern,40.66,1/25/2018,0:33:29
Sammie,4022,The Crab Shed,44.17,1/25/2018,23:55:12
Penelope,4716,The Prancing Pony,5.56,1/25/2018,1:47:30
Denver,7823,The Silver Dollar Saloon,20.57,1/25/2018,1:57:51
Daisy,9001,Kadie's Club Pecos,5.55,1/25/2018,17:04:52
Lesly,9703,Duke's Pub,25.49,1/25/2018,11:34:05
Orlo,9795,Salieri's Bar,4.48,1/25/2018,0:05:19
Emmett,10119,The Ivy Bush,22.99,1/25/2018,1:17:04
Maude,10324,Cooper's,19.65,1/25/2018,16:12:31
Harrie,11130,Jack's Crocodile Bar,15.01,1/25/2018,2:48:53
Alfonso,11186,Kennedy's,34.05,1/25/2018,11:22:46
Stacey,11301,Lucky Lockup,45.66,1/25/2018,4:57:37
Lacy,12371,Cohan's,20.52,1/25/2018,0:37:08
Averi,13016,The Bada Bing,26.08,1/25/2018,14:35:16
Watt,13573,The Bull,7.54,1/25/2018,0:03:45
Manford,13695,The Earl Of Osbourne,39.21,1/25/2018,19:14:45
Jalynn,16248,Kennedy's,7.55,1/25/2018,15:03:23
America,17168,Dagmar,34.59,1/25/2018,1:25:51
Fatima,17865,Snakehole Lounge,4.91,1/25/2018,0:26:54
Bryant,18353,The Duke Of Burgundy,43,1/25/2018,1:28:54
Chas,19239,Cocktails and Dreams,19.34,1/25/2018,0:11:57
Seth,20172,Dino's Bar and Grill,7.13,1/25/2018,0:35:32
Elisa,20720,Rowlf's Tavern,43.6,1/25/2018,0:40:53
Kelsey,20865,Wandin Valley RSL,21.7,1/25/2018,0:40:14
Wade,21041,Palace Saloon,23.04,1/25/2018,22:40:23
Paulina,21458,The Drunken Clam,46.31,1/25/2018,19:42:01
Jenna,23753,Rowlf's Tavern,19.62,1/25/2018,0:41:49
Maude,23826,"The Hand & Racquet, East Cheam",25.38,1/25/2018,0:21:47
Lionel,26701,Low Point,34.51,1/25/2018,1:19:59
Janiya,29301,The Oak and Crosier,34.85,1/25/2018,1:24:46
Shayla,29392,Border Watch Inn,29.39,1/25/2018,0:40:05
Ballard,30881,O'Malley's,12.18,1/25/2018,0:27:08
Hayley,31241,SaxonwoldShebeen,11.17,1/25/2018,21:24:20
Emmett,31363,The Feathers,38.11,1/25/2018,3:14:21
Lemuel,31926,Broome's,20.63,1/25/2018,17:41:55
Kianna,34099,Wandin Valley RSL,16.71,1/25/2018,22:09:21
Santiago,35361,Snakehole Lounge,39.36,1/25/2018,0:31:39
Elwood,35458,The King and Queen Tavern,28.04,1/25/2018,0:48:56
Mara,36302,Braidwood Inn,29.37,1/25/2018,19:02:06
Janiya,36904,Vardi's,15.52,1/25/2018,0:50:25
Julian,37756,Vardi's,7.03,1/25/2018,20:38:51
Ainsley,38477,McAnally's,25.75,1/25/2018,18:51:08
Dayami,38513,Milliway's,35.12,1/25/2018,16:27:21
Rich,38516,The Broken Drum/The Mended Drum,15.51,1/25/2018,1:39:35
Laney,38975,Colonial Taphouse,12.54,1/25/2018,17:25:02
Angelina,39947,The Hanged Man,35.96,1/25/2018,0:25:22
Jaylynn,41630,The King and Queen Tavern,7.23,1/25/2018,0:08:53
Alani,43280,Mama Chow's Fine Dining,22.43,1/25/2018,13:33:06
Chancy,43984,Windpeak Inn,29.95,1/25/2018,23:55:39
Khloe,311,Elfsong Tavern,9.23,1/26/2018,12:30:32
Burton,404,The Bloated Float Inn,25.28,1/26/2018,0:59:20
Whitney,421,The Ballroom,23.46,1/26/2018,0:34:51
Joanna,755,The Leaky Cauldron,17.25,1/26/2018,19:17:54
Erie,846,Paddy's Pub,12.59,1/26/2018,12:12:27
Omer,1300,Fangtasia,20.57,1/26/2018,3:17:33
Hubbard,3527,Kadie's Club Pecos,14.13,1/26/2018,22:24:48
Bethzy,3919,Candlehearth Hall,11.73,1/26/2018,3:09:00
Kristen,5213,Windpeak Inn,16.46,1/26/2018,17:11:05
Cary,6134,The Elephant,28.63,1/26/2018,1:35:31
Allen,6709,John McRory's Place,17.71,1/26/2018,12:42:03
Tomas,7530,Windpeak Inn,21.73,1/26/2018,18:42:15
Tamara,7793,Kennedy's,40.34,1/26/2018,0:49:03
Arnold,8338,Rowlf's Tavern,3.61,1/26/2018,15:07:19
Grant,9559,Essence,36.04,1/26/2018,11:53:44
Annie,10938,Salieri's Bar,44.2,1/26/2018,14:50:02
Mont,13397,Dino's Bar and Grill,30.27,1/26/2018,2:51:29
Hans,14294,The Pool Hall,24.88,1/26/2018,0:30:07
Cara,14642,De Rossi's Wine Bar,35.6,1/26/2018,19:21:35
Lloyd,15508,The Plot and Plaster,34.96,1/26/2018,23:10:20
Alena,15641,The Drunken Huntsman,42.46,1/26/2018,3:06:24
Kaelyn,15790,The Plumbers Arms,25.33,1/26/2018,1:07:48
Aliyah,15909,The King and Queen Tavern,35.04,1/26/2018,16:42:41
Savana,16585,Vardi's,22.68,1/26/2018,22:45:08
Hershel,17044,The Rusty Anchor,21.59,1/26/2018,12:01:30
Irven,17714,Friendsy's,40.69,1/26/2018,21:36:00
Kaley,17926,Mama Chow's Fine Dining,33.12,1/26/2018,2:26:02
Craig,18166,Dino's Bar and Grill,5.25,1/26/2018,16:13:14
Alani,18552,Poor Richard's,18.26,1/26/2018,22:58:03
Elmer,18833,Milk Club,31.08,1/26/2018,20:01:43
Jonah,18896,Jack's Crocodile Bar,41.24,1/26/2018,1:58:17
Maddison,20428,The Winking Skeever,7.77,1/26/2018,18:47:11
Eber,22026,Broome's,37.77,1/26/2018,2:53:38
Raina,22437,Talon Bar,30.93,1/26/2018,0:48:26
Helena,23072,Noah's Bar,15.93,1/26/2018,19:17:12
Josephine,23997,Salty Sailor Tavern,28.38,1/26/2018,17:29:00
Mckayla,25255,Noah's Bar,32.48,1/26/2018,18:48:57
Ryan,25366,The Eolian,43.37,1/26/2018,0:14:35
Earnest,25434,The Pool Hall,4.18,1/26/2018,0:41:24
Tina,25617,Dal Riata,40.19,1/26/2018,0:11:30
Dorothy,25773,The Drunken Huntsman,4.84,1/26/2018,23:40:03
Skyler,26646,The Bull,28.75,1/26/2018,23:00:05
Kadence,26798,The Cat & Fiddle,43.34,1/26/2018,4:24:59
Riya,27482,P3,13.51,1/26/2018,1:43:06
Hailee,28117,The Snug,38.91,1/26/2018,1:35:11
Major,28323,The Pie Hole,6.19,1/26/2018,11:28:26
Taniyah,29284,The Last Resort,11.13,1/26/2018,0:52:10
Aliza,30959,The Winchester Club,6.9,1/26/2018,1:59:58
Jazlyn,31050,The Bamboo Lounge,5.9,1/26/2018,3:23:10
Jacqueline,31319,The Railway Arms,7.1,1/26/2018,0:49:25
Irene,31502,Vardi's,21.88,1/26/2018,0:23:18
Yaritza,32764,Mancini's Family Restaurant,14.44,1/26/2018,0:39:47
Nicole,34307,Kelcy's,25.15,1/26/2018,22:32:44
Allyssa,34663,Windpeak Inn,32.13,1/26/2018,0:29:48
Larry,36605,The Admiral Benbow Inn,31.24,1/26/2018,7:11:11
Abbey,37298,Table Salt,36.15,1/26/2018,21:50:45
Leticia,37883,The Pool Hall,13.61,1/26/2018,0:29:09
Algie,37979,Elfsong Tavern,5.66,1/26/2018,0:20:07
Leroy,38462,McAnally's,27.32,1/26/2018,1:50:37
Seward,38603,The Hand of Glory,22.78,1/26/2018,20:13:38
Belen,38678,The Silver Dollar Saloon,5.08,1/26/2018,14:15:58
Boston,39866,The Earl Of Osbourne,12.93,1/26/2018,1:18:11
Lavern,40263,Low Point,20.32,1/26/2018,3:01:31
Alexandria,40567,Noah's Bar,11.14,1/26/2018,23:59:04
Hall,43055,Shooters,12.34,1/26/2018,11:59:52
Wright,43595,The Feed Bag,29.11,1/26/2018,23:42:41
Kathryn,43888,Salty Sailor Tavern,12.99,1/26/2018,0:40:15
Jodie,44449,Daddy Crab Leg's Crab Shack,23.57,1/26/2018,22:49:56
Tiffany,44569,Copacabana,20.61,1/26/2018,22:40:34
Zeke,44624,The Winking Skeever,26.9,1/26/2018,19:11:14
Paityn,44896,The Bamboo Lounge,27.11,1/26/2018,3:46:04
